"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R670-A_Gain","R670-H_Gain","R730-A_Gain","R730-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B710-A_Gain","B710-H_Gain","V450-A_Gain","V450-H_Gain","V525-A_Gain","V525-H_Gain","V610-A_Gain","V610-H_Gain","V670-A_Gain","V670-H_Gain","Y590-A_Gain","Y590-H_Gain","Y615-A_Gain","Y615-H_Gain","Y710-A_Gain","Y710-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R670-A","R670-H","R730-A","R730-H","R780-A","R780-H","B530-A","B530-H","B710-A","B710-H","V450-A","V450-H","V525-A","V525-H","V610-A","V610-H","V670-A","V670-H","Y590-A","Y590-H","Y615-A","Y615-H","Y710-A","Y710-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","yellow green_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","yellow green_AreaScalingFactor"
"21-JUL-2020",2020-07-21 14:09:21,"2020-07-21","14H 9M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,104384,67646.609375,101312,125413.078125,67932.4296875,120948,6109.80029296875,9067,6893.83984375,11222,7666.3203125,13006,9874.01953125,9547,10289.759765625,10006,7619.759765625,7695,7597.7197265625,7678,7041.39990234375,7171,7019.35986328125,6580,6571.5,9059,5822.69970703125,8275,8039.849609375,10890,8918.51953125,12563,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 14:08:50,"2020-07-21","14H 8M 50S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,105130.8984375,67939.3046875,101511,128521.375,69101.90625,121789,9498.919921875,9089,11536.8798828125,11247,13211.0400390625,13051,10032.359375,9554,10466.8193359375,9991,8013.43994140625,7639,7858.39990234375,7630,7319.56005859375,7072,7461.6796875,6519,9108.44921875,9039,8287.5,8239,11002.6796875,10877,12657.0595703125,12563,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 13:45:29,"2020-07-21","13H 45M 29S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,95718,64722.21875,97073,117269.09375,64290.2734375,120524,7277.35986328125,9162,9492.1201171875,11662,11003.759765625,13543,9033.9599609375,9250,9721.919921875,10010,7242.0400390625,7768,7145.52001953125,7763,6714.60009765625,7288,6445.56005859375,6839,6738.02978515625,8763,6260.27978515625,7999,8330.7900390625,10934,9874.7998046875,12699,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 13:44:47,"2020-07-21","13H 44M 47S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,96149.1953125,64812.078125,97272,119483.515625,65127.82421875,121451,8976,9111,11222.0400390625,11558,12907.759765625,13462,9115.080078125,9242,9884.939453125,9999,7585.56005859375,7776,7454.83984375,7788,7024.6796875,7275,7296.759765625,6830,8603.3994140625,8730,7861.61962890625,8002,10785.0595703125,10902,12482.33984375,12675,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 13:31:32,"2020-07-21","13H 31M 32S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,96598.71484375,66255.5078125,95504.5,117186.75,65347.78515625,118371,4541.92504882812,8983,5962.2900390625,11044.5,6966.23974609375,12842.5,8999.099609375,9103,9485.099609375,9614,7681.23486328125,7799,7636.830078125,7802,7098.15991210938,7258,6925.10498046875,6836.5,2879.80004882812,6711,2768.80004882812,6367,3508.20007324219,8120.5,3877.60009765625,9164,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 13:30:20,"2020-07-21","13H 30M 20S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,96132.60546875,65801.51171875,95635,118213.83203125,65223.189453125,120103.5,8714.009765625,8974,10472.8203125,10946,12116.7451171875,12830,9027.044921875,9111,9588.375,9615.5,7996.634765625,7781.5,7881.6796875,7814.5,7407.75,7299,7759.669921875,6887.5,8454.7998046875,8499,7692.80029296875,7727,10113.6000976562,10131,11681,11755,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 11:54:38,"2020-07-21","11H 54M 38S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,95385.453125,65338.173828125,95526,117642.78125,64217.03515625,121409,1351.02001953125,4947,1364.81994628906,5253,1608.38995361328,6258.5,8910.8095703125,9149,9589.58984375,9854.5,7369.15478515625,7895.5,7162.06982421875,7889,6716.35986328125,7372,6406.35498046875,6878.5,5358.40014648438,9163.5,5040.80029296875,8330,6435.80004882812,11288.5,8005.60009765625,13432.5,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 11:54:11,"2020-07-21","11H 54M 11S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,95730.375,65240.1953125,96047.5,118277.8203125,64620.166015625,121108,8745.0595703125,9101.5,10660.8452148438,11265.5,12345.134765625,13171,9078.48046875,9263.5,9762.93017578125,9962.5,7831.0498046875,7851,7675.83984375,7849.5,7239.6748046875,7335,7594.5,6881,8464,9004.5,7686.19995117188,8124,10437.6005859375,11078,12390.2001953125,13158.5,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 11:40:55,"2020-07-21","11H 40M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,95548.97265625,65109.287109375,96110.5,114446.92578125,64289.67578125,117636,8770.2451171875,9147,10894.41015625,11523.5,12511.080078125,13407,8809.5595703125,9012,9605.7900390625,9811,7804.48974609375,7838,7679.98974609375,7853.5,7243.82470703125,7351,7638.90478515625,6950.5,8528.80029296875,9284.5,7754.39990234375,8398,10757.2001953125,11681.5,12749.8002929688,13893,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 11:40:26,"2020-07-21","11H 40M 26S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,94091.890625,64416.859375,95590,111380.671875,62939.7109375,116805,172.5,518,170.429992675781,498,192.509994506836,569,8574.66015625,8998,9344.9697265625,9782,6962.0400390625,7791,6732.9599609375,7822,6305.509765625,7329,6029.94970703125,6962,3732.80004882812,8297,3594,7767,4539.2001953125,10247,5754.80029296875,12659,NA,NA,NA,NA,NA,NA,NA,NA
"20-JUL-2020",2020-07-20 11:18:11,"2020-07-20","11H 18M 11S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,96727.921875,66675.109375,94955,118283.4921875,66350.140625,117591,9166.650390625,9045,11348.4296875,11361,13035.4794921875,13181,9099.5400390625,9035,9893.33984375,9798,8203.7197265625,8111,8153.08984375,8243,7775.43994140625,7767,7950.56982421875,6908,8932.7998046875,8720,8105.60009765625,7944,11377.6005859375,11108,13384,13116,NA,NA,NA,NA,NA,NA,NA,NA
"20-JUL-2020",2020-07-20 11:17:37,"2020-07-20","11H 17M 37S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,96381.90625,66496.1640625,94818,116777.703125,65453.5,117504,8711.25,9044,10862.669921875,11353,12371.7001953125,13141,8959.41015625,9031,9708.66015625,9747,7900.77001953125,8106,7972.97998046875,8273,7553,7773,7440.94970703125,6905,7277.60009765625,8749,6529.60009765625,7923,9302,11064,10946.7998046875,13056,NA,NA,NA,NA,NA,NA,NA,NA
"20-JUL-2020",2020-07-20 11:07:39,"2020-07-20","11H 7M 39S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,84360.80078125,60022.251953125,92058.5,100979.66015625,57298.712890625,116167,5.75999975204468,76,15.3599996566772,32,14.7199993133545,42,7681.2001953125,8782.5,8060.8203125,9285.5,900.720031738281,3031,896.400024414062,3161.5,1019.88003540039,3431.5,766.440032958984,2463,667.289978027344,1864,567.059997558594,1592,723.449951171875,2021,868.529968261719,2468,NA,NA,NA,NA,NA,NA,NA,NA
"20-JUL-2020",2020-07-20 11:06:38,"2020-07-20","11H 6M 38S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,83685.90234375,59612.771484375,91886,100276.29296875,57304.689453125,115524.5,2897.919921875,8120.5,3375.35986328125,9497,3834.88000488281,10781,7690.82006835938,8792.5,8108.18017578125,9261,6598.44018554688,8131,6590.88037109375,8269,6273.00024414062,7815,6526.080078125,7140,7202.90991210938,8789,6435.58471679688,8021,8399.03955078125,10630,9766.76953125,12063.5,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 18:23:32,"2020-07-17","18H 23M 32S","Unknown","2.16.0","Unknown","",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,102676.94140625,66185.3125,102430,119496.3125,65853.39453125,119564.5,9095.99951171875,9094,10823.0400390625,10999.5,12111.0395507812,12497,9458.68017578125,9501.5,9607.7900390625,9635,7267.68017578125,7297.5,7270.56030273438,7455,6862.32006835938,6950,7051.3203125,6441.5,8636.7451171875,8743,7869.8095703125,7896,10317.0595703125,10438.5,11789.3095703125,11885,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 18:22:36,"2020-07-17","18H 22M 36S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,101492.04296875,65673.05859375,101961,117311.83203125,64984.193359375,119327.5,8933.759765625,9089.5,10625.599609375,11012.5,11879.3598632812,12493.5,9209.67041015625,9420.5,9392.8203125,9608,6976.44018554688,7300,7090.56030273438,7423.5,6661.08032226562,6983,6487.2001953125,6437,7471.4248046875,8752.5,6748.16967773438,7924.5,8825.69921875,10345,10131.4194335938,11884.5,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 14:55:29,"2020-07-17","14H 55M 29S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,99337.6875,66825.453125,97733,119106.3984375,66581.1171875,118152,8061.9599609375,9041,9637.919921875,10996,10427.9697265625,12449,9233.6005859375,9218,9519.2001953125,9493,7032.40966796875,7255,7146.36962890625,7427,6687.44970703125,6922,6834.52001953125,6601,6888.41015625,8844,6128.68017578125,8012,8157.35986328125,10548,9307.8203125,12049,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 14:54:03,"2020-07-17","14H 54M 3S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,99224.640625,66808.609375,97602,120170.3984375,67125.8203125,118154,9164.580078125,9009,11013.7802734375,11024,12291.66015625,12469,9300,9170,9639.2001953125,9460,7361.19970703125,7236,7391.22998046875,7415,6963.8798828125,6954,7276.5,6595,8761.7001953125,8873,7903.97998046875,8011,10475.08984375,10589,11941.25,12111,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 14:41:21,"2020-07-17","14H 41M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,95793,66289.6640625,94769.5,116727.41015625,65109.578125,117898,1386.17999267578,5105,1670.08001708984,6210,2232.78002929688,7914.5,8801.8798828125,8931,9186.8701171875,9340,8139.82495117188,7329,8199.810546875,7492.5,7758.52514648438,7051,7703.19018554688,6778,5223.27001953125,9363.5,4758.97485351562,8473,6118.90478515625,11212.5,7089.80981445312,12887.5,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 14:40:45,"2020-07-17","14H 40M 45S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,94737.0234375,65827.4296875,94426.5,117169.796875,65050.01171875,118789.5,8471.4404296875,8957,10268.6796875,11025.5,11444.740234375,12414.5,8865.4296875,8963,9295.9296875,9384.5,8466.7197265625,7367.5,8456.025390625,7514,8029.6201171875,7062.5,8530.4248046875,6852,8321.4296875,9474,7589.5947265625,8599,10005.44921875,11372,11448.0595703125,13052.5,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 12:27:51,"2020-07-17","12H 27M 51S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,97609.703125,67367.90625,95041,119235.3828125,66662.3984375,118133,7580.64013671875,8989,9269.759765625,11106,10298.6005859375,12374,9022.4599609375,8967,9508.7197265625,9456,8450.91015625,7498,8521.58984375,7623,8010.08984375,7154,8028.68994140625,6678,7050.8095703125,8905,6391.31982421875,8040,8387.33984375,10701,9580.7392578125,12165,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 12:26:57,"2020-07-17","12H 26M 57S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,96790.51953125,67026.12109375,94687,119029.96875,66695.15625,117881,8778.1201171875,9004,10618.2001953125,11064,11749.7197265625,12405,8977.77001953125,8903,9508.72021484375,9387.5,8686.6650390625,7504.5,8689.919921875,7655.5,8225.384765625,7180,8588.5498046875,6716.5,8374.4697265625,9044.5,7575.5546875,8161,10039.1845703125,10828,11391.5092773438,12306.5,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 08:21:18,"2020-07-17","8H 21M 18S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,87818.7578125,65438.32421875,87702,109425.71875,63923.05078125,113401,8159.3203125,8709,9966.759765625,10773,11655.2001953125,12644,8234.439453125,8488,9022.4599609375,9321,8065.89013671875,8520,8248.169921875,8793,7791.5400390625,8280,7780.3798828125,7355,6977.8798828125,8680,6352.7099609375,7909,8972.7294921875,11100,10348.259765625,12945,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 08:20:44,"2020-07-17","8H 20M 44S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,91913.1796875,65704.6171875,92153,117149.296875,65346.81640625,118212,8832.5205078125,8936,10742.6396484375,11045,12440.6005859375,12866,9081.5,9196,9744.8798828125,9849,8491.830078125,8489,8580.1796875,8767,8148.66015625,8220,8592.2705078125,7255,8769.9296875,8598,7940.39990234375,7790,11187.1494140625,10948,12964.76953125,12761,NA,NA,NA,NA,NA,NA,NA,NA
"17-JUL-2020",2020-07-17 07:53:43,"2020-07-17","7H 53M 43S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,83648.1640625,62134.765625,87971,103385.6015625,61015.2109375,112210,4558.830078125,8860,5070.81005859375,10769,5980.919921875,12665,7869.60009765625,8470,8483.2001953125,9181,6480.81005859375,8434,6593.39990234375,8703,6284.7900390625,8255,6254.01025390625,7480,6182.669921875,8481,5621.06982421875,7709,7721.60986328125,10732,8828.0400390625,12505,60.7,0,21.21,42.4,0.69,0.8,0.81,0.39
"17-JUL-2020",2020-07-17 07:52:16,"2020-07-17","7H 52M 16S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,85075.921875,62194.25,89885,107071.203125,61930.64453125,114611,8835.4501953125,9019,10708.7998046875,11077,12310.2900390625,12843,8212,8803,8931.2001953125,9532,7042.14013671875,8439,7119.89990234375,8738,6752.97021484375,8214,7299.72021484375,7431,8535.1494140625,8391,7745.39990234375,7613,10875.5400390625,10666,12617.279296875,12411,NA,NA,NA,NA,NA,NA,NA,NA
"16-JUL-2020",2020-07-16 16:19:24,"2020-07-16","16H 19M 24S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,105440.40625,66948.28125,103522,125244.8046875,66464.3828125,123869,6769.58984375,9202,8221.349609375,11381,9167.33984375,13540,9751.2001953125,9667,10391.2001953125,10293,7407.4501953125,7635,7567.02001953125,7854,7094.7900390625,7326,7225.2001953125,6654,6248.9697265625,8330,5564.1298828125,7578,7966.52978515625,10463,9357.6591796875,12363,NA,NA,NA,NA,NA,NA,NA,NA
"16-JUL-2020",2020-07-16 16:18:44,"2020-07-16","16H 18M 44S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,105816.24609375,67120.32421875,103566,126096,67097.77734375,123644.5,9420.5703125,9221,11479.875,11401,13542.6298828125,13545,9880.7998046875,9698,10514.400390625,10276,7695.81005859375,7641.5,7746.83984375,7847,7288.78491210938,7312,7628.17504882812,6645,8316.359375,8329,7547.66967773438,7564,10485.9296875,10469.5,12343.109375,12350,NA,NA,NA,NA,NA,NA,NA,NA
"16-JUL-2020",2020-07-16 13:30:43,"2020-07-16","13H 30M 43S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,121231.984375,74148.375,107046,143992,75487.6171875,124900,6229.47998046875,9173,7714.60009765625,10940,8706.0400390625,12640,11083.1201171875,9655,11457.0400390625,9980,8851.3203125,6680,8866.9599609375,6829,8295.640625,6347,8763,6037,7689.2998046875,8548,7021.64013671875,7735,9377.259765625,10261,10784.01953125,11839,NA,NA,NA,NA,NA,NA,NA,NA
"16-JUL-2020",2020-07-16 13:28:55,"2020-07-16","13H 28M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,120272.9453125,73782.328125,106694,141837.03125,74461.1328125,124562,0,67,6.11999988555908,33,4.76000022888184,38,10920.759765625,9644,11240.5595703125,9988,4690.16015625,6705,4871.39990234375,6862,4174.0400390625,6334,5546.68017578125,6062,777.47998046875,3646,792.299987792969,3617,1142.28002929688,5095,1255.14001464844,5726,NA,NA,NA,NA,NA,NA,NA,NA
"16-JUL-2020",2020-07-16 12:08:08,"2020-07-16","12H 8M 8S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,108076.62890625,69833.57421875,101603,128940.8984375,69211.78125,121698,5426.39990234375,9015,6352.56005859375,10816,7803.34008789062,12564,9985.9599609375,9416,10283.6201171875,9802,8002.6201171875,6985,8100.60009765625,7115.5,7602.42016601562,6593,7883.93994140625,6309.5,6248.33984375,8404.5,5583.14990234375,7646.5,7517.15991210938,10189.5,8665.51953125,11774.5,NA,NA,NA,NA,NA,NA,NA,NA
"16-JUL-2020",2020-07-16 12:04:45,"2020-07-16","12H 4M 45S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,117041.73046875,73010.54296875,105007,139695.203125,73865.07421875,123511.5,8755.33984375,9061,10353.33984375,10894,12084.9599609375,12614.5,10777.669921875,9550,11155.6899414062,9904,8797.9599609375,6852.5,8762.080078125,6988,8199.5,6472,8649.83984375,6106.5,8052.57983398438,8474,7312.14990234375,7699,9786.52001953125,10246.5,11250.4702148438,11857.5,NA,NA,NA,NA,NA,NA,NA,NA
"15-JUL-2020",2020-07-15 17:47:16,"2020-07-15","17H 47M 16S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,110750.62109375,69344.52734375,105048.5,127838.81640625,68862.66015625,120794,8594.85986328125,8838,8895.080078125,9338,9729.4404296875,10420.5,9965.86962890625,9514.5,9560.7900390625,9062,8493.900390625,7486.5,8531.16015625,7582.5,7941.44018554688,7006.5,8048.6201171875,6558,6386.08984375,8954.5,5688.60009765625,8160,6757.919921875,9333.5,7184.08984375,10071,NA,NA,NA,NA,NA,NA,NA,NA
"15-JUL-2020",2020-07-15 15:38:55,"2020-07-15","15H 38M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,117583.78125,71913.1171875,107336,136752.21875,72592.890625,123537,8524.48046875,9006,9847.759765625,10422,10963.6396484375,11817,10527.9794921875,9565,10672.2998046875,9759,8625.919921875,7057,8700.4404296875,7173,8075.76025390625,6628,6942.3203125,5441,7203.65966796875,8674,6522.31982421875,7855,8161.259765625,9830,9189.919921875,11078,NA,NA,NA,NA,NA,NA,NA,NA
"15-JUL-2020",2020-07-15 15:16:41,"2020-07-15","15H 16M 41S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,143583.6875,83171.0546875,113563,167203.734375,87069.40625,126233,11049.3203125,9038,12643.240234375,10598,13900.560546875,11756,12750.1796875,9699,12892.8603515625,9827,9574.4404296875,6530,9740.0400390625,6687,8991.16015625,6189,8378.4404296875,5630,8031.6796875,9258,7239.759765625,8403,9261.740234375,10527,10599.33984375,11942,NA,NA,NA,NA,NA,NA,NA,NA
"15-JUL-2020",2020-07-15 14:49:21,"2020-07-15","14H 49M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,147905.28125,85355.2109375,113316,172659.203125,88572.7265625,128352,11374.3603515625,9235,13320.5205078125,11050,14782.5205078125,12419,13104.419921875,9810,13485.7197265625,10146,164.68000793457,129,107.639999389648,98,126.959999084473,133,351.440002441406,274,-8.35999965667725,28,-6.46000003814697,42,-6.46000003814697,42,-7.59999990463257,30,NA,NA,NA,NA,NA,NA,NA,NA
"13-JUL-2020",2020-07-13 09:04:53,"2020-07-13","9H 4M 53S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,113816.07421875,68497.11328125,108766.5,130521.859375,68092.3828125,125144,9613.5,9287,11777.6005859375,11552.5,13450.740234375,13330,10438.599609375,10021,11101.9799804688,10686.5,9349.0400390625,8803,9311.7802734375,8978,8897.7802734375,8469.5,9078.560546875,7198.5,8469.6298828125,8364,7725.9697265625,7649,11141.4096679688,10936,13013.4799804688,12804,NA,NA,NA,NA,NA,NA,NA,NA
"13-JUL-2020",2020-07-13 09:04:01,"2020-07-13","9H 4M 1S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,112403.78125,68080.375,107987,128775.2578125,67400.1953125,124703.5,4705.94018554688,9091,6195.47998046875,11482.5,7005.69995117188,13206,10278.7001953125,9984.5,10889.1899414062,10643,8888.580078125,8787,8992.080078125,8977,8531.16015625,8461.5,8539.4404296875,7218,5880.1201171875,8373,5219.48999023438,7653,7854.60009765625,10957,9156.47998046875,12837,NA,NA,NA,NA,NA,NA,NA,NA
"10-JUL-2020",2020-07-10 10:03:30,"2020-07-10","10H 3M 30S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,104115.78125,66671.9765625,102392,123517.421875,65829.015625,122684,9164.3603515625,9099,10516.8798828125,10610,12188.3203125,12354,9699.7802734375,9660,10046.6396484375,9990,8820.0400390625,8715,8841.2001953125,8941,8349.919921875,8401,8699.5205078125,7281,8562.5400390625,8494,7826.85986328125,7794,10638.099609375,10509,12020.919921875,11934,NA,NA,NA,NA,NA,NA,NA,NA
"10-JUL-2020",2020-07-10 10:02:59,"2020-07-10","10H 2M 59S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,103981.1015625,66541.4140625,102396,123066.421875,65470.328125,122889,8931.1201171875,9111,10229.240234375,10654,11849,12406,9679.2802734375,9695,9985.1396484375,9995,8516.4404296875,8703,8681.1201171875,8968,8174.2001953125,8406,8175.1201171875,7261,7101.43994140625,8494,6430.35986328125,7768,8803.4599609375,10482,9918.3798828125,11890,NA,NA,NA,NA,NA,NA,NA,NA
"09-JUL-2020",2020-07-09 08:56:48,"2020-07-09","8H 56M 48S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,439,439,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,630,630,664,664,597,597,489,489,101796.953125,63960.203125,104282,116653.671875,62638.90234375,121820,8724.740234375,8892,9932.080078125,10260,11529.3603515625,12012,9277.3193359375,9680,9480.8994140625,9914,8542.169921875,8386,8628.6201171875,8634,8092.63037109375,8081,8425.6904296875,7075,9564.7197265625,8514,8706.7197265625,7766,11418,10126,12947.8798828125,11557,NA,NA,NA,NA,NA,NA,NA,NA
